Time - Plot 0;Amplitude - Plot 0
1343;1,51405
1344;1,51359
1345;1,51399
1346;1,51191
1347;1,50159
1348;1,50631
1349;1,50456
1350;1,50114
1351;1,49815
1352;1,49749
1353;1,49334
1354;1,49435
1355;1,48857
1356;1,48555
1357;1,48448
1358;1,48412
1359;1,47672
1360;1,47759
1361;1,47477
1362;1,47257
1363;1,4716
1364;1,47189
1365;1,46765
1366;1,46125
1367;1,45955
1368;1,46165
1369;1,45952
1370;1,46209
1371;1,45756
1372;1,45917
1373;1,45308
1374;1,45747
1375;1,45816
1376;1,45592
1377;1,45223
1378;1,45045
1379;1,45368
1380;1,45669
1381;1,45533
1382;1,45859
1383;1,45507
1384;1,45893
1385;1,45891
1386;1,46237
1387;1,46377
1388;1,46073
1389;1,46572
1390;1,46208
1391;1,46642
1392;1,4643
1393;1,46911
1394;1,47398
1395;1,4755
1396;1,47905
1397;1,481
1398;1,4779
1399;1,48156
1400;1,4815
1401;1,48416
1402;1,48789
1403;1,48971
1404;1,48926
1405;1,48946
1406;1,49368
1407;1,49665
1408;1,49477
1409;1,50065
1410;1,50207
1411;1,50556
1412;1,50863
1413;1,50593
1414;1,51437
1415;1,51016
1416;1,51281
1417;1,5122
1418;1,51608
1419;1,51693
1420;1,51877
1421;1,5167
1422;1,51664
1423;1,51412
1424;1,51569
1425;1,51255
1426;1,51477
1427;1,51853
1428;1,51717
1429;1,51562
1430;1,514
1431;1,51388
1432;1,50932
1433;1,50777
1434;1,50577
1435;1,50825
1436;1,50494
1437;1,50392
1438;1,49966
1439;1,50123
1440;1,49575
1441;1,49211
1442;1,49149
1443;1,49177
1444;1,48893
1445;1,48901
1446;1,48581
1447;1,48217
1448;1,4826
1449;1,48118
1450;1,47718
1451;1,4758
1452;1,47466
1453;1,47365
1454;1,4714
1455;1,46957
1456;1,4631
1457;1,46355
1458;1,46307
1459;1,45725
1460;1,45859
1461;1,46029
1462;1,4589
1463;1,45673
1464;1,45787
1465;1,45828
1466;1,45421
1467;1,45381
1468;1,44937
1469;1,45237
1470;1,44897
1471;1,45124
1472;1,44786
1473;1,44999
1474;1,45108
1475;1,45388
1476;1,45588
1477;1,45116
1478;1,45682
1479;1,45662
1480;1,4635
1481;1,46352
1482;1,46426
1483;1,46598
1484;1,46809
1485;1,471
1486;1,47374
1487;1,47238
1488;1,4707
1489;1,47812
1490;1,48017
1491;1,48581
1492;1,48246
1493;1,48569
1494;1,49309
1495;1,49768
1496;1,49188
1497;1,49827
1498;1,50202
1499;1,50606
1500;1,50508
1501;1,50688
1502;1,50643
1503;1,50775
1504;1,50752
1505;1,50766
1506;1,51239
1507;1,50676
1508;1,51532
1509;1,51684
1510;1,51802
1511;1,51448
1512;1,51403
1513;1,52163
1514;1,51843
1515;1,51958
1516;1,5169
1517;1,5181
1518;1,51797
1519;1,51127
1520;1,51942
1521;1,51762
1522;1,5146
1523;1,51453
1524;1,51085
1525;1,51027
1526;1,50963
1527;1,50892
1528;1,50349
1529;1,50093
1530;1,4994
1531;1,49713
1532;1,49363
1533;1,49174
1534;1,49568
1535;1,4908
1536;1,48714
1537;1,48906
1538;1,48138
1539;1,48466
1540;1,48343
1541;1,47966
1542;1,47596
1543;1,47402
1544;1,47088
1545;1,46964
1546;1,46623
1547;1,467
1548;1,47019
1549;1,46458
1550;1,4614
1551;1,46128
1552;1,45853
1553;1,45456
1554;1,45339
1555;1,45822
1556;1,4597
1557;1,45991
1558;1,45307
1559;1,45771
1560;1,45886
1561;1,45705
1562;1,46206
1563;1,45622
1564;1,45888
1565;1,461
1566;1,46194
1567;1,46268
1568;1,46293
1569;1,4657
1570;1,46356
1571;1,47551
1572;1,46918
1573;1,47569
1574;1,47559
1575;1,47693
1576;1,47699
1577;1,48047
1578;1,48359
1579;1,48519
1580;1,4884
1581;1,49065
1582;1,49421
1583;1,49356
1584;1,49539
1585;1,49751
1586;1,50326
1587;1,50221
1588;1,50223
1589;1,50426
1590;1,5091
1591;1,50906
1592;1,51295
1593;1,51216
1594;1,51939
1595;1,51803
1596;1,52218
1597;1,52428
1598;1,52034
1599;1,52126
1600;1,51975
1601;1,51963
1602;1,51745
1603;1,51723
1604;1,51945
1605;1,51914
1606;1,51952
1607;1,519
1608;1,51489
1609;1,51647
1610;1,51692
